id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16375708,Cà Sartor,4279448,Giacomo,Isole,Cannaregio,45.441171525195266,12.335391447563444,Entire home/apt,120,2,3,2017-04-25,2.57,2,284
17506141,"Luxury S&A Guglie Palace, Canal view",38311524,Luca,Isole,Cannaregio,45.444376620862236,12.324567031768435,Entire home/apt,150,2,5,2017-05-08,5,2,311
9166645,Nice mini apartment,47708701,Max,Isole,Cannaregio,45.446197224466495,12.319732907110113,Entire home/apt,80,2,77,2017-05-07,4.72,1,163
14245727,Stunning Modern Apartment in the Ghetto,86687688,Gabriele,Isole,Cannaregio,45.44373845238651,12.326888547810446,Entire home/apt,160,2,8,2017-04-24,1.07,1,117
18308934,99 STEPS FROM THE ST. MARK'S SCHOOL,24859359,Maria - Luca - Piero - Andrea,Isole,Cannaregio,45.44094841361116,12.339583719739386,Entire home/apt,141,2,0,,,6,301
4169522,Your home in quiet neighborhood,2847482,Maria,Isole,Cannaregio,45.44700130644185,12.319748245109594,Entire home/apt,135,3,28,2017-04-30,1.03,6,262
4513560,Casa Lia,5618111,EasySuite,Isole,Cannaregio,45.44009256010176,12.336486604926852,Entire home/apt,139,2,69,2017-04-24,2.71,31,282
16375601,Orange House,4279448,Giacomo,Isole,Cannaregio,45.44175818967382,12.341442613357698,Entire home/apt,78,2,2,2017-04-25,0.86,2,316
12214043,Ca' Widmann,10329111,Giorgio,Isole,Cannaregio,45.43983915840295,12.341075009828817,Entire home/apt,190,3,28,2017-04-28,2.23,1,282
3598266,Charming B&B Venice ,18129472,Mario,Isole,Cannaregio,45.443376950609974,12.339932659784324,Private room,90,1,53,2017-05-06,1.65,1,309
7511803,Ca d'Oro spacious and comfortable Apartment,4654704,Riccardo,Isole,Cannaregio,45.440869239891605,12.334595637135171,Entire home/apt,90,3,41,2017-05-08,2.00,8,118
15699926,OVER CANAL ★RIALTO-SAN MARCO★ 6pax Wifi Aircond,17534457,Abaca,Isole,Cannaregio,45.43982865233519,12.339501107761201,Entire home/apt,100,2,1,2016-12-19,0.21,42,248
6025169,Private Room in Venice,7933474,Ali Khan,Isole,Cannaregio,45.44407541402832,12.330141846197447,Private room,50,1,59,2017-04-24,2.38,2,335
7904984,Central and modern apartment,41684464,VeneziaImmobiliare Sas Di BertoldiG,Isole,Cannaregio,45.44504140087153,12.321434745987206,Entire home/apt,140,3,17,2017-04-26,1.40,4,348
17325715,RESIDENZA AI MIRACOLI - A/C - Free Wi-Fi,116955389,Tiziana,Isole,Cannaregio,45.43849778123196,12.337651270435838,Entire home/apt,70,3,2,2017-05-01,2,1,307
17112710,San Giobbe Apartment,46904188,Mirco Optyflat,Isole,Cannaregio,45.44436327470642,12.31998713428193,Entire home/apt,150,3,0,,,21,201
11837021,Ca' Marisa - nel cuore di Venezia,63069190,Antonella,Isole,Cannaregio,45.44517049285276,12.329393470801394,Entire home/apt,150,2,57,2017-05-01,4.12,1,101
9002601,Calle delle Vele lovely apartment,47015309,Cecilia,Isole,Cannaregio,45.441995667973515,12.335761026647926,Entire home/apt,100,3,2,2017-04-14,0.27,1,310
5692165,Ca' Geremia – charming apartment,25128793,_mdm_,Isole,Cannaregio,45.442272333697176,12.322775537122315,Entire home/apt,150,3,19,2017-04-24,0.80,1,240
145346,DOUBLE ROOM WITH A PRIVATE BATHROOM,119219,Elisa,Isole,Cannaregio,45.442099277249866,12.321462113393586,Private room,78,3,168,2017-04-23,2.35,6,274
1011701,"San Felice,flat with large terrace ",5565167,Elisa,Isole,Cannaregio,45.44379682111819,12.332572138669695,Entire home/apt,114,3,48,2017-03-01,0.99,1,163
6904322,Ca'Mario Flat fondamenta Cannaregio,36183957,Cinzia,Isole,Cannaregio,45.44597555579998,12.32277075807686,Entire home/apt,70,2,124,2017-04-24,5.59,1,322
4790802,Design LOFT Rialto & Ca d'Oro,20093194,Gabriele Maria,Isole,Cannaregio,45.443548712184885,12.337006430829835,Entire home/apt,130,3,68,2017-04-24,2.57,3,311
1169889,Venice Canal view flat / 6 people,5395291,Beatrice,Isole,Cannaregio,45.445887140805986,12.328342938065612,Entire home/apt,100,2,121,2017-04-22,2.58,14,316
18252889,Galleria,62631903,Andre,Isole,Cannaregio,45.442759420119366,12.340467010889217,Entire home/apt,120,1,2,2017-05-08,2,2,337
15391224,Ve.N.I.Ce Cera Ca'D'Oro,37864680,Venice,Isole,Cannaregio,45.44070702702382,12.33403831480812,Entire home/apt,130,2,4,2017-04-30,4,24,164
2136532,Venice Central Canal & Garden views,8766481,Agnes,Isole,Cannaregio,45.44145445431802,12.333868500801199,Entire home/apt,120,3,71,2017-05-08,1.76,1,294
4725205,Casa moderna nel cuore di Venezia,23508755,Jacopo,Isole,Cannaregio,45.442513580711164,12.331890914967314,Entire home/apt,140,2,54,2017-05-03,1.98,4,321
7952792,Typical Venetian (wifi) apartment,10072655,Mario,Isole,Cannaregio,45.44642722618406,12.32734066002914,Entire home/apt,109,1,149,2017-04-24,7.14,13,270
17373650,Goodwind apartment: beautiful apartment in Venice,117409195,Giuseppe,Isole,Cannaregio,45.442056199499746,12.334197409942744,Entire home/apt,100,3,7,2017-04-30,4.04,1,257
15964618,CA' D'ORO - Next to Strada Nova and Rialto bridge,10189388,Raffaella,Isole,Cannaregio,45.441374171098516,12.33612947988609,Entire home/apt,149,3,0,,,58,287
1495535,Apartment Ai Miracoli,7994036,Stefano,Isole,Cannaregio,45.43984247386726,12.337165422217055,Entire home/apt,100,1,419,2017-05-04,9.32,1,239
14681373,Camera matrimoniale deluxe salsola 1,49284517,Massimiliano,Isole,Cannaregio,45.44014650540929,12.339893786576067,Private room,140,1,0,,,2,128
1038620,Il meglio di Venezia,3437195,Valentina,Isole,Cannaregio,45.4440023808036,12.330547306455568,Private room,140,1,98,2017-04-27,2.05,3,346
14129491,Appartamento in palazzo storico a Cannaregio,85235953,Silvana,Isole,Cannaregio,45.44546656337139,12.332050814715863,Entire home/apt,120,6,7,2017-04-18,0.82,1,229
13818173,Fully equipped in Cannaregio,11000049,Guia,Isole,Cannaregio,45.440103594824706,12.336762357505867,Entire home/apt,120,3,32,2017-05-03,3.97,4,295
4528443,Ca' Dorina,3972291,Caroline E Marco,Isole,Cannaregio,45.44080844929126,12.336840102264079,Entire home/apt,110,4,2,2017-03-01,0.26,49,304
13965699,Ca'd'oro,12982157,Locappart,Isole,Cannaregio,45.44087784875939,12.335700561287785,Entire home/apt,184,3,4,2017-04-19,0.59,22,136
15407029,CA' GENGI B - DOUBLE ROOM,31464362,Aluk,Isole,Cannaregio,45.439621709702685,12.33990497563355,Private room,75,1,17,2017-04-20,2.85,5,318
7577592,Ca'Cannaregio,31064633,Oxy,Isole,Cannaregio,45.44150171226134,12.335536028791777,Entire home/apt,95,3,13,2017-03-09,0.97,3,338
15966205,Princess GH Camera Basic confortevole silenziosa,29619859,Stefano,Isole,Cannaregio,45.4465942995396,12.322235608210224,Private room,120,1,0,,,15,275
782334,VENICE GARDEN: 2 PAX WI-FI & COURTYARD,334601,Faville Tours,Isole,Cannaregio,45.44742968592659,12.327087110928739,Entire home/apt,90,2,6,2016-09-02,0.21,70,242
13869008,Appartamento nel cuore del ghetto,70383221,Safwat,Isole,Cannaregio,45.4460687849194,12.326354937988244,Entire home/apt,59,3,47,2017-04-17,4.59,2,228
3743704,Residenza Tiziano App. Nicola,19112973,Nicola,Isole,Cannaregio,45.44170794796503,12.339060991346738,Entire home/apt,130,2,16,2016-09-27,0.48,3,331
17539017,Tre Archi flat,118965457,Luca,Isole,Cannaregio,45.442543617885384,12.32046265074859,Entire home/apt,69,2,6,2017-04-15,3.05,1,147
941891,Fabulous view over the Guglie bridge,5093197,Roberto,Isole,Cannaregio,45.44289758827786,12.326529677417343,Entire home/apt,130,2,253,2017-05-07,5.04,2,247
12820422,Ve.N.I.Ce Cera Dimora Marco Polo,37864680,Venice,Isole,Cannaregio,45.439337880379426,12.336995299626897,Entire home/apt,135,3,31,2017-05-07,2.52,24,136
2669217,"CA' STELLA - Close to F.te Nove, square view",10189388,Raffaella,Isole,Cannaregio,45.44021205266845,12.33896948343273,Entire home/apt,89,3,4,2015-10-31,0.11,58,288
7397263,Ancient Venetian style apartment,26153558,Alberto,Isole,Cannaregio,45.44155713444361,12.335230744947362,Entire home/apt,103,2,80,2016-09-28,3.70,2,30
7969977,VEryNICE,42055334,Paola,Isole,Cannaregio,45.44012936858864,12.338856790715505,Entire home/apt,130,3,63,2017-05-07,3.12,1,252
7494178,Just 10 minutes from Rialto Bridge,36846039,Veronica,Isole,Cannaregio,45.443878245011746,12.33788578670102,Entire home/apt,120,2,31,2017-05-03,1.48,3,333
10689750,House of Stone head,4339678,Laura Rental,Isole,Cannaregio,45.43975404320111,12.340451781669909,Entire home/apt,162,3,0,,,16,280
858964,Ca' d'Oro: bella casa con terrazzi,4496256,Annamaria,Isole,Cannaregio,45.442209767487974,12.332841820426326,Entire home/apt,170,3,1,2017-04-11,0.23,1,276
15096994,Bright Venetian Apartment with Terrace Near Rialto,804374,Fiona,Isole,Cannaregio,45.441704269906,12.334625754845476,Entire home/apt,65,1,11,2017-04-30,1.51,2,263
12241632,Corte del Remer,15005402,Veronica,Isole,Cannaregio,45.441541427992426,12.336666091420541,Entire home/apt,130,3,2,2016-09-12,0.15,16,289
17292407,Apartment Canaletto - Venice 4 people,2634978,Massimo,Isole,Cannaregio,45.444504647345134,12.331328290105633,Entire home/apt,139,3,0,,,73,314
16478056,Elegant apartment with terraces close to Ca d'Oro,12497228,Lu&Erika,Isole,Cannaregio,45.44247170236585,12.33416165978214,Entire home/apt,305,3,0,,,4,256
10361916,SPACIOUS APARTMENT WITH PARK VIEW,49807649,Massimo,Isole,Cannaregio,45.44296512160145,12.32427280013019,Entire home/apt,129,1,100,2017-05-08,6.20,4,266
449547,TERRACE PENTHOUSE central cosy at Miracoli square,2232328,Annalisa,Isole,Cannaregio,45.43988798422932,12.33807369396199,Entire home/apt,70,3,144,2017-04-21,2.36,1,4
17243220,Cannaregio Canal Luxury Apartment,9173107,Vedran,Isole,Cannaregio,45.4460792809011,12.322142570869167,Entire home/apt,220,2,9,2017-05-02,3.18,1,144
13015252,casa per vacanza in venezia,71821750,Mouaffak,Isole,Cannaregio,45.44737910478882,12.31974409037275,Entire home/apt,65,2,85,2017-05-05,7.26,1,303
11278574,"Historical centre , Canal view,wifi,breakfast",58903280,Anna,Isole,Cannaregio,45.44716093755759,12.32668326360316,Entire home/apt,89,2,57,2017-04-30,4.00,1,240
16906182,Modern design in the heart of Venice,60463275,Marco,Isole,Cannaregio,45.4449887453411,12.332969377757871,Entire home/apt,95,3,3,2017-04-30,3,1,296
12228429,Venice in red wifi,10072655,Mario,Isole,Cannaregio,45.44096311457703,12.334098859028424,Entire home/apt,39,1,90,2017-04-22,6.85,13,221
14735203,Cannaregio Leonardo Suite,91777612,Leonardo,Isole,Cannaregio,45.444723278382284,12.322491178468399,Entire home/apt,159,1,56,2017-05-08,6.91,2,150
8640382,Savorgnan Tricamere con terrazza,5857136,Mirco,Isole,Cannaregio,45.444905912787085,12.32236578079489,Entire home/apt,206,3,1,2015-10-27,0.05,22,299
6969152,Secret spot in the heart of Venice,36540828,Sibylle,Isole,Cannaregio,45.44292203437731,12.329358068852182,Entire home/apt,110,3,94,2017-05-05,4.26,1,236
11425648,Venice Samoro Jacuzzi,29918538,Youinvenice,Isole,Cannaregio,45.4447033545352,12.328465948605212,Entire home/apt,110,3,8,2017-04-16,0.64,11,304
16570219,2/3 pax new charming apartment.,8865074,Valerie,Isole,Cannaregio,45.44529695394582,12.325357355100651,Entire home/apt,90,1,0,,,6,254
12097302,Mariangela artist's lodge Venice,6400011,Petra,Isole,Cannaregio,45.44537949648421,12.328979758909787,Entire home/apt,110,1,80,2017-05-08,6.19,1,266
16668471,Cozy private venetian ground flat,110256492,Elisabetta,Isole,Cannaregio,45.44720749752244,12.326087480074937,Entire home/apt,59,2,19,2017-05-01,4.96,1,160
17990622,Piacevole moderna in Bella posizione,29619859,Stefano,Isole,Cannaregio,45.44423968237599,12.336243609035384,Private room,140,1,0,,,15,310
17888379,A minimal Oasis in the heart of Venice,122518896,Mogens,Isole,Cannaregio,45.44237315962887,12.340882287601248,Entire home/apt,100,1,4,2017-05-07,4,1,285
18323239,Residenza Molly in Venice,112526151,Mauro,Isole,Cannaregio,45.44627644830511,12.320969118737052,Entire home/apt,120,2,0,,,1,283
8530105,Beautiful room in the heart of VE,32669494,Claudia,Isole,Cannaregio,45.442526569329615,12.338046062478112,Private room,59,1,19,2017-04-08,0.99,2,237
1152739,"Romantic Venice,  charming garden ",3602985,Eva,Isole,Cannaregio,45.44237845152728,12.322648224495012,Entire home/apt,135,3,15,2017-05-06,0.31,1,332
2807505,Casa Olivia - Central and Stylish,14360433,Rodolfo,Isole,Cannaregio,45.44228294802018,12.339331993426732,Entire home/apt,120,4,17,2017-04-16,0.48,1,278
15046351,Spazio d'artista dei Mori,95080689,Luigi,Isole,Cannaregio,45.44475256677526,12.331700692812332,Entire home/apt,80,3,11,2017-04-14,1.50,1,110
3600922,Vacanza a Venezia con bambini? Sì!,18142484,Marco,Isole,Cannaregio,45.44164908953248,12.339020637053316,Entire home/apt,89,2,57,2017-04-26,1.78,1,330
14260984,Ca' del Vescovo,86871989,Francesca,Isole,Cannaregio,45.44369899798279,12.328590384494486,Entire home/apt,165,2,1,2016-09-25,0.13,1,295
596650,Cozy room in lively Venice,2859698,Adel,Isole,Cannaregio,45.44563985351542,12.329667228541563,Private room,95,3,84,2017-05-06,1.44,5,268
15292870,Campo San Geremia Double,13027859,Diego,Isole,Cannaregio,45.44361111346811,12.32639325099814,Private room,80,1,2,2017-02-11,0.45,21,220
754792,Ca' degli Scalzi,3215960,Manuel,Isole,Cannaregio,45.442393381890156,12.321383680409305,Entire home/apt,130,2,114,2017-04-23,2.20,3,243
13965964,La Mansarda,83243176,Marco,Isole,Cannaregio,45.44492425518538,12.323964228599513,Entire home/apt,78,2,57,2017-05-08,6.15,1,48
694828,Ca' Duse pretty garden in Venice,3556311,Andrea,Isole,Cannaregio,45.43998499291722,12.340690597942935,Entire home/apt,85,3,155,2017-05-01,2.84,2,155
16800381,Delizia 2,71974434,Yendy,Isole,Cannaregio,45.4432236171743,12.327281593030591,Private room,140,1,6,2017-05-02,2.31,4,127
5462631,Ghetto - Art Apartments Venice,28162920,Beatriz,Isole,Cannaregio,45.44423452446829,12.326533686613764,Entire home/apt,129,1,60,2017-04-06,2.27,12,43
14702247,S.Alvise quite place - 35' away from Marco Polo,91427169,Lorenzo,Isole,Cannaregio,45.44658547771682,12.329760821560722,Entire home/apt,140,2,37,2017-05-01,4.61,1,208
18308810,100 STEPS FROM THE ST.MARK'S SCHOOL,24859359,Maria - Luca - Piero - Andrea,Isole,Cannaregio,45.4406224572423,12.340694212622754,Entire home/apt,141,2,0,,,6,300
8197735,Stanza singola in centro storico,42179915,Elisa,Isole,Cannaregio,45.44229464560998,12.340496191117872,Private room,40,1,63,2017-05-01,3.21,1,215
16322931,Enchanting double room in the heart of Venice.,106790070,Anna,Isole,Cannaregio,45.4390732249222,12.339527136220163,Private room,78,2,3,2017-05-09,1.14,3,309
11523071,San Marcuola Apartment,41684464,VeneziaImmobiliare Sas Di BertoldiG,Isole,Cannaregio,45.44321563104013,12.3292434976723,Entire home/apt,210,3,11,2017-02-12,0.81,4,321
16464231,Suite Canal View on Historical Palace 205,108009371,Filippo,Isole,Cannaregio,45.439647213953,12.336151292414256,Private room,200,1,30,2017-05-07,7.14,5,232
16012225,TERRAZZA - Bright flat with canal view and terrace,10189388,Raffaella,Isole,Cannaregio,45.444246376702516,12.331484273523559,Entire home/apt,220,3,0,,,58,311
12227489,Mascareta Bedroom / Bathroom,65786550,Alessandra,Isole,Cannaregio,45.4420285401086,12.33915584503725,Private room,80,1,59,2017-04-23,4.66,4,312
4002679,"BH Jewish Ghetto Alef, Venice.",20752792,Abraham J.,Isole,Cannaregio,45.44629944758562,12.326166196198697,Entire home/apt,120,1,180,2017-04-24,5.62,6,70
10425214,VELVET FLAT,43435374,Venice Accomodation,Isole,Cannaregio,45.4473603134235,12.332480046831183,Entire home/apt,79,2,87,2017-05-06,5.61,3,313
1512315,The CONSERVATORY,8019503,Cristina,Isole,Cannaregio,45.444571884921615,12.321632737265269,Entire home/apt,170,2,90,2017-04-30,2.00,5,278
44527,"Venice luxury, Cannaregio",120215,Marc & Elisabeth,Isole,Cannaregio,45.4475391526058,12.32918077262331,Entire home/apt,300,2,36,2017-05-07,0.49,4,286
17990470,Tramonti da Sogno a Venezia,29619859,Stefano,Isole,Cannaregio,45.44392846748809,12.336753668607926,Private room,160,1,0,,,15,301
4101010,Charming  house in Venice,6869177,Alvise,Isole,Cannaregio,45.44057836926266,12.339557619114625,Entire home/apt,190,3,25,2017-04-23,0.80,1,352
4002563,BH Jewish Ghetto Bet Venezia,20752792,Abraham J.,Isole,Cannaregio,45.44531682348983,12.326557924071611,Entire home/apt,120,1,167,2017-05-02,5.14,6,334
1250065,Cute and fully restored apartment,6709903,Irene,Isole,Cannaregio,45.445599728124385,12.325628495233476,Entire home/apt,110,3,104,2017-04-24,2.20,1,291
5002009,Dream Room San Marcuola,15002955,Mirko,Isole,Cannaregio,45.443356208208286,12.329222154653163,Private room,62,2,61,2017-04-20,2.25,18,110
15340356,Amazing Room in Palazzo on the Canal,97803942,Aaron,Isole,Cannaregio,45.43951990062291,12.336728719720023,Private room,50,1,6,2017-04-15,0.85,1,338
6099701,Quiet retreat near Rialto Bridge,31651789,Monica,Isole,Cannaregio,45.43874112726778,12.33732802707742,Entire home/apt,105,3,49,2017-04-25,2.38,1,134
14373624,Apartment Venice Dream 02 （威尼斯梦）,44953658,Luca,Isole,Cannaregio,45.44248743395584,12.325540857234396,Private room,120,1,0,,,10,357
907405,Lovely apt in XVII century Palazzo,4189569,Gilda,Isole,Cannaregio,45.44145897831873,12.341737086923096,Entire home/apt,114,3,162,2017-04-23,3.14,1,221
12753082,Apartment Boteri Venice - 8 People,2634978,Massimo,Isole,Cannaregio,45.441734399598325,12.335761185388073,Entire home/apt,255,3,1,2016-12-18,0.21,73,248
11425968,Pulcinella - Modern flat in the heart of Venice!,11505507,Alexandra,Isole,Cannaregio,45.44270692568103,12.3208792385478,Entire home/apt,160,2,1,2016-05-26,0.09,12,52
16024546,CORALLO - Ground floor apartment in Cannaregio,10189388,Raffaella,Isole,Cannaregio,45.442302942130894,12.339354691624372,Entire home/apt,117,3,0,,,58,255
14440594,LA VERA VENEZIA,87178841,Carlo,Isole,Cannaregio,45.44413947803231,12.331851102220485,Entire home/apt,118,2,26,2017-05-03,3.08,1,243
13179017,"Canal view ""Tintoretto"" Holiday Home",73698378,Annamaria,Isole,Cannaregio,45.44561828065625,12.331209141666722,Entire home/apt,120,2,30,2017-05-05,3.04,1,76
972849,New flat in Strada Nuova ,369617,Irene,Isole,Cannaregio,45.44337913211869,12.326567523509725,Entire home/apt,119,3,141,2017-05-07,2.89,6,110
15358059,Mario Apartment wifi,10072655,Mario,Isole,Cannaregio,45.446790326226136,12.325719054552213,Entire home/apt,119,1,50,2017-04-25,7.14,13,320
14375002,Nuovo appartamento Venezia Cannaregio San Marcuola,88168743,Mario,Isole,Cannaregio,45.44229776739015,12.331790669283572,Entire home/apt,150,1,42,2017-05-03,4.90,2,336
11982943,Bright typical Venetian apartment in the center,64042880,Martina,Isole,Cannaregio,45.445410170034584,12.330000179594725,Entire home/apt,125,3,27,2017-05-06,2.74,1,278
16128089,Cà D'Oro Apartment (First Floor),25998480,Cristina,Isole,Cannaregio,45.442890779288504,12.336817720304548,Private room,85,3,9,2017-05-05,3.14,3,223
11982931,UNIQUE ROOFTOP LOFT 360° VIEW IN HISTORICAL VENICE,64042810,Caterina,Isole,Cannaregio,45.44061229559551,12.339862104201474,Entire home/apt,120,3,11,2017-05-03,0.90,1,212
3217451,"Sunny, wide and central apartment",2847482,Maria,Isole,Cannaregio,45.44281686516855,12.326957272000651,Entire home/apt,135,3,57,2017-04-19,1.73,6,297
16291922,A.F. Apartments,106583012,Giorgio,Isole,Cannaregio,45.44172113398863,12.33314613932272,Entire home/apt,135,2,16,2017-05-07,6.00,1,254
13572058,"BH ד Jewish Ghetto, Venice dalet",20752792,Abraham J.,Isole,Cannaregio,45.44453538147948,12.327195881794927,Entire home/apt,120,1,81,2017-04-30,7.76,6,316
8378294,Historical flat in Venice,11876634,Lucia E Riccardo,Isole,Cannaregio,45.441582434412034,12.335877422317184,Entire home/apt,92,1,121,2017-04-25,6.19,3,199
8706007,Cuartoprivado mejor zona de Venecia,45701831,Federica,Isole,Cannaregio,45.44728612712432,12.329733079209886,Private room,49,2,74,2017-05-05,5.47,1,273
12097508,Modern Suite City Center,61291476,Halil,Isole,Cannaregio,45.44426470114952,12.32608606784251,Private room,270,2,6,2016-11-20,0.46,4,116
7738031,DOUBLE room with W/C- GARDEN access,32482509,Elisabeth,Isole,Cannaregio,45.44457302425431,12.325738410135271,Private room,70,3,30,2017-02-20,1.53,2,22
8753670,威尼斯《97号公寓》 02房间,44953658,Luca,Isole,Cannaregio,45.442136461613934,12.320546891118902,Private room,80,2,38,2017-04-23,2.19,10,329
9196021,"""LA CORTE"" to Venice",47836560,Rosanna,Isole,Cannaregio,45.44610359145225,12.329449171310735,Entire home/apt,100,2,34,2017-05-02,2.06,1,102
13757863,Apt. Guglie - 1 bedroom,39600986,Christine,Isole,Cannaregio,45.44280110865935,12.325658184098137,Entire home/apt,100,5,17,2017-04-30,1.69,14,285
15815152,C2 - Two-storey flat with wooden terrace,10189388,Raffaella,Isole,Cannaregio,45.4454832815349,12.327335444393627,Entire home/apt,120,3,0,,,58,330
2544074,"Suite Canareggio, Venice",13027859,Diego,Isole,Cannaregio,45.443054229068586,12.328304951095308,Entire home/apt,60,2,35,2017-03-15,1.27,21,297
14847393,ROMANTIC HOUSE VENEZIA,12027987,Michela & Stefano,Isole,Cannaregio,45.441440969083864,12.337171099855274,Entire home/apt,100,2,8,2017-05-08,1.11,3,322
1461636,Luminosissimo e restaurato!,7833708,Massimo,Isole,Cannaregio,45.44818382301234,12.328710975040844,Entire home/apt,106,1,247,2017-04-25,5.42,5,233
131822,Giardino dei Melograni triple room,630328,Kosher House,Isole,Cannaregio,45.446335694395195,12.325973793989832,Private room,210,1,7,2015-09-19,0.12,3,358
12013950,Ca' Milena,64270492,Samuele,Isole,Cannaregio,45.444864669003074,12.328995349835782,Entire home/apt,100,2,71,2017-05-07,5.20,1,217
5017989,D1 - 3-floor apartment with private courtyard,10189388,Raffaella,Isole,Cannaregio,45.44705417728341,12.327124622702554,Entire home/apt,300,3,17,2017-05-01,0.64,58,305
16191882,"BALCONY CANAL VIEW RIALTO 6pax, Internet, large",17534457,Abaca,Isole,Cannaregio,45.441446091896665,12.338432662057624,Entire home/apt,91,3,0,,,42,53
12337897,威尼斯《97号公寓》№03+,44953658,Luca,Isole,Cannaregio,45.443582470262065,12.321608189192142,Shared room,40,2,13,2017-04-24,1.01,10,183
17568114,Dada apartment nel cuore di Venezia Ca' D'Oro,97201701,Alessandro,Isole,Cannaregio,45.44265351624915,12.335161657706022,Entire home/apt,100,3,4,2017-05-03,4,1,323
8950098,Rosso Rosso,28224983,Yousef,Isole,Cannaregio,45.444537174725745,12.326173098538236,Private room,190,2,0,,,12,362
10096967,Cà Testa di Pietra Ground Floor,709828,Roberto,Isole,Cannaregio,45.4420719097301,12.335640011691755,Entire home/apt,110,3,1,2016-04-18,0.08,3,129
10027171,Vivaldi Studio,20256253,Chiara,Isole,Cannaregio,45.44327153958418,12.325129464309986,Private room,110,2,14,2017-04-23,0.84,5,287
14176565,LAGUNA - smart and comfortable,13019431,Helga Anna,Isole,Cannaregio,45.44203139267313,12.340471037603521,Entire home/apt,105,4,4,2017-01-02,0.49,7,305
5017923,C1 - Two bedded flat with canal view,10189388,Raffaella,Isole,Cannaregio,45.44639034204466,12.325786253692964,Entire home/apt,255,3,5,2016-10-31,0.54,58,316
2363690,10 minuts from Rialto Bridge,12073381,Paolo,Isole,Cannaregio,45.44286782324053,12.339526746696244,Entire home/apt,160,2,13,2017-04-19,0.36,1,270
16011556,CASANOVA - For a romantic stay,10189388,Raffaella,Isole,Cannaregio,45.43996301236199,12.3385879630891,Entire home/apt,150,3,0,,,58,313
17010978,CANAL VIEW APARTMENT IN VENICE,38346442,Giancarlo,Isole,Cannaregio,45.44025046149363,12.340853830232383,Entire home/apt,120,2,8,2017-04-20,4.62,1,156
10309838,CàZanipolo The Art House in Venice,53047822,Colleoni,Isole,Cannaregio,45.44033071039913,12.340655725578431,Private room,35,1,103,2017-04-25,6.55,1,117
3330235,"VENICE - CANNAREGIO ""SAN LEONARDO""",15374653,Mirella,Isole,Cannaregio,45.443804112365214,12.32646677228053,Entire home/apt,95,2,125,2017-04-29,3.67,1,309
12259570,House with private garden,3146524,Luca,Isole,Cannaregio,45.43950321687361,12.337449089068672,Entire home/apt,120,3,31,2017-05-02,2.44,1,72
18272519,Santa Caterina - Granseola Room,84543765,Maurizio,Isole,Cannaregio,45.44339927124411,12.33637498883368,Private room,80,2,1,2017-05-07,1,5,342
15854809,Campo Dei Mori Apartament,102709488,Alvise,Isole,Cannaregio,45.44295449615461,12.337560548850986,Entire home/apt,70,1,30,2017-04-29,4.86,2,76
15503570,Smeraldina - Beautiful 92 sqm apartment with large terrace,63191555,Anna,Isole,Cannaregio,45.442731017407816,12.321339713265527,Entire home/apt,260,1,0,,,4,151
10425961,Charming gondola apartment,37978394,Andreea Mirela,Isole,Cannaregio,45.44305748844121,12.329396290133216,Entire home/apt,180,2,17,2017-04-30,1.11,1,348
11589202,Modern Apartment Ca' Bibi 8 pax,61291476,Halil,Isole,Cannaregio,45.44451046405754,12.325763092637102,Entire home/apt,650,2,13,2017-01-01,0.96,4,186
2366302,Vista caratteristica veneziana,7787037,Paola,Isole,Cannaregio,45.444317192548525,12.336723396658867,Entire home/apt,94,1,148,2017-05-01,3.81,1,217
10115328,"Rioba 1,tra San Marco e la Stazione",51909940,"Alberto, Emanuela",Isole,Cannaregio,45.446535920175926,12.331488369082575,Entire home/apt,120,3,2,2017-04-17,2,2,309
890209,Great Flat for 4 in central Venice!,1040556,Monica,Isole,Cannaregio,45.442728336773314,12.324882023338315,Entire home/apt,122,1,329,2017-05-07,6.52,1,242
99238,Restored | Bright | Graceful | Ideal for Biennale!,419326,Federica,Isole,Cannaregio,45.44394479442116,12.32904118453159,Entire home/apt,119,4,21,2017-05-03,2.59,1,3
14849493,Beatiful flat View in the Canal,19526057,Mirco,Isole,Cannaregio,45.44322915745747,12.32271202247783,Entire home/apt,150,2,3,2017-01-09,0.37,22,131
7493028,Appartamento Verde,36457323,Rossella & Giulio,Isole,Cannaregio,45.44174429849517,12.341013528206188,Entire home/apt,95,3,34,2017-04-16,1.63,3,308
16012639,COQUETTE - Modern flat for two with elevator,10189388,Raffaella,Isole,Cannaregio,45.43993054273583,12.336252754762768,Entire home/apt,175,3,0,,,58,341
1142769,PRETTY & CUTE - CA' D'ORO APARTMENT,1863344,Tobia,Isole,Cannaregio,45.44225406092531,12.333292487469498,Entire home/apt,90,2,120,2017-05-02,2.50,3,232
9639200,INT.20 Apt/open space WIFI max 6pax,49847590,Linda,Isole,Cannaregio,45.44427083737036,12.322938342423118,Entire home/apt,149,2,109,2017-05-03,6.28,1,300
12861076,Apartment Albrizzi Venice 8 People,2634978,Massimo,Isole,Cannaregio,45.44287644049899,12.335765994935207,Entire home/apt,235,3,4,2016-10-13,0.38,73,273
