listing_id,date
5653637,2016-10-14
5653637,2016-10-17
5653637,2016-10-22
5653637,2016-10-24
5653637,2016-10-27
14129964,2016-09-19
14129964,2016-09-22
14129964,2016-10-06
156677,2011-09-28
156677,2011-10-20
156677,2012-09-19
156677,2012-10-09
156677,2012-10-31
156677,2012-11-09
156677,2013-04-29
156677,2013-05-13
156677,2013-05-28
156677,2013-09-30
156677,2013-10-06
156677,2013-11-11
156677,2013-12-19
156677,2014-05-14
156677,2014-06-23
156677,2014-09-04
156677,2014-09-20
156677,2014-10-12
156677,2014-10-30
156677,2014-11-13
156677,2014-11-17
156677,2015-01-01
156677,2015-02-22
156677,2015-03-30
156677,2015-05-09
156677,2015-05-13
156677,2015-06-06
156677,2015-06-09
156677,2015-06-12
156677,2015-06-22
156677,2015-07-09
156677,2015-07-27
156677,2015-08-01
156677,2015-09-17
156677,2015-10-25
156677,2015-11-08
156677,2015-11-22
156677,2015-12-08
156677,2015-12-19
156677,2015-12-27
156677,2015-12-30
156677,2016-01-12
156677,2016-02-21
156677,2016-03-06
156677,2016-04-28
156677,2016-07-17
156677,2016-08-21
156677,2017-03-23
156677,2017-04-01
15186405,2016-10-11
5644328,2016-11-21
1344540,2013-07-29
1344540,2013-08-17
1344540,2013-08-22
1344540,2013-09-24
1344540,2013-09-26
1344540,2013-10-17
1344540,2014-04-24
1344540,2014-05-11
1344540,2014-05-23
1344540,2014-06-10
1344540,2014-06-12
1344540,2014-06-15
1344540,2014-06-29
1344540,2014-07-03
1344540,2014-07-11
1344540,2014-07-14
1344540,2014-07-23
1344540,2014-07-25
1344540,2014-07-28
1344540,2014-07-30
1344540,2014-08-05
1344540,2014-08-26
1344540,2014-08-27
1344540,2014-08-30
1344540,2014-09-02
1344540,2014-09-04
1344540,2014-09-12
1344540,2014-09-16
1344540,2014-09-19
1344540,2014-09-21
1344540,2014-10-10
1344540,2015-04-30
1344540,2015-05-08
1344540,2015-05-09
1344540,2015-05-10
1344540,2015-05-12
1344540,2015-05-14
1344540,2015-05-17
1344540,2015-05-19
1344540,2015-05-23
1344540,2015-05-25
1344540,2015-05-28
1344540,2015-05-29
1344540,2015-05-30
1344540,2015-06-18
1344540,2015-06-20
1344540,2015-06-21
1344540,2015-06-24
1344540,2015-06-28
1344540,2015-07-08
1344540,2015-07-10
1344540,2015-07-13
1344540,2015-07-16
1344540,2015-07-23
1344540,2015-07-26
1344540,2015-07-27
1344540,2015-07-31
1344540,2015-08-04
1344540,2015-08-14
1344540,2015-09-09
1344540,2015-09-12
1344540,2015-09-18
1344540,2015-10-01
1344540,2015-10-02
1344540,2015-10-07
1344540,2015-10-11
1344540,2015-10-18
1344540,2015-11-01
1344540,2016-01-02
1344540,2016-03-28
1344540,2016-05-07
1344540,2016-06-23
1344540,2016-07-06
1344540,2016-07-21
1344540,2016-08-16
1344540,2016-09-07
1344540,2016-09-22
1344540,2016-10-03
1344540,2016-10-14
1344540,2017-01-02
1344540,2017-04-09
14817407,2017-04-10
14817407,2017-04-15
14817407,2017-04-19
14817407,2017-04-23
14817407,2017-05-02
14817407,2017-05-09
10385794,2016-06-01
10385794,2016-06-07
10385794,2016-06-12
10385794,2016-06-16
10385794,2016-06-20
10385794,2016-06-24
10385794,2016-07-02
10385794,2016-07-04
10385794,2016-07-07
10385794,2016-07-10
10385794,2016-07-15
10385794,2016-07-21
10385794,2016-07-24
10385794,2016-07-28
10385794,2016-07-31
10385794,2016-08-03
10385794,2016-08-06
10385794,2016-08-12
10385794,2016-08-24
10385794,2016-08-30
10385794,2016-09-11
10385794,2016-09-17
10385794,2016-09-20
10385794,2016-10-05
10385794,2016-10-11
10385794,2016-10-16
10385794,2016-10-18
10385794,2016-10-22
10385794,2016-10-26
10385794,2016-10-30
10385794,2016-11-17
10385794,2016-11-20
10385794,2016-11-25
10385794,2016-12-04
10385794,2016-12-13
10385794,2017-01-02
10385794,2017-01-23
10385794,2017-02-11
10385794,2017-02-19
10385794,2017-02-25
10385794,2017-02-27
10385794,2017-03-20
10385794,2017-04-01
10385794,2017-04-12
10385794,2017-04-15
10385794,2017-04-23
10385794,2017-04-29
10385794,2017-05-03
2744684,2014-04-26
2744684,2014-04-27
2744684,2014-04-29
2744684,2014-05-02
2744684,2014-05-04
2744684,2014-05-09
2744684,2014-05-10
2744684,2014-05-11
2744684,2014-05-16
2744684,2014-05-18
2744684,2014-05-21
2744684,2014-05-26
2744684,2014-05-28
2744684,2014-05-29
2744684,2014-05-30
2744684,2014-06-02
2744684,2014-06-03
2744684,2014-06-06
2744684,2014-06-07
2744684,2014-06-09
2744684,2014-06-13
2744684,2014-06-15
2744684,2014-06-20
2744684,2014-06-24
2744684,2014-06-28
2744684,2014-06-30
2744684,2014-07-03
2744684,2014-07-05
2744684,2014-07-07
2744684,2014-07-11
2744684,2014-07-12
2744684,2014-07-14
2744684,2014-07-15
2744684,2014-07-20
2744684,2014-07-21
2744684,2014-07-26
2744684,2014-07-30
2744684,2014-07-31
2744684,2014-08-04
2744684,2014-08-08
2744684,2014-08-12
2744684,2014-08-16
2744684,2014-08-17
2744684,2014-08-19
2744684,2014-08-25
2744684,2014-08-27
2744684,2014-08-28
2744684,2014-09-11
2744684,2014-09-12
2744684,2014-09-13
2744684,2014-09-18
2744684,2014-09-19
2744684,2014-09-20
2744684,2014-09-23
2744684,2014-09-25
2744684,2014-09-28
2744684,2014-10-03
2744684,2014-10-05
2744684,2014-10-11
2744684,2014-10-15
2744684,2014-10-19
2744684,2014-10-23
2744684,2014-10-24
2744684,2014-10-29
2744684,2014-11-01
2744684,2014-11-03
2744684,2014-11-05
2744684,2014-11-08
2744684,2014-11-13
2744684,2014-11-15
2744684,2014-11-16
2744684,2014-11-18
2744684,2014-11-19
2744684,2014-11-23
2744684,2014-11-24
2744684,2014-11-26
2744684,2014-11-28
2744684,2014-11-30
2744684,2014-12-02
2744684,2014-12-04
2744684,2014-12-13
2744684,2014-12-15
2744684,2014-12-17
2744684,2014-12-19
2744684,2014-12-22
2744684,2014-12-31
2744684,2015-01-02
2744684,2015-01-03
2744684,2015-01-06
2744684,2015-01-07
2744684,2015-01-08
2744684,2015-01-11
2744684,2015-01-14
2744684,2015-02-05
2744684,2015-02-06
2744684,2015-02-07
2744684,2015-02-11
2744684,2015-02-16
2744684,2015-02-19
2744684,2015-02-20
2744684,2015-02-21
2744684,2015-02-22
2744684,2015-02-24
2744684,2015-02-26
2744684,2015-03-03
2744684,2015-03-08
2744684,2015-03-12
2744684,2015-03-16
2744684,2015-03-21
2744684,2015-03-23
2744684,2015-03-27
2744684,2015-03-29
2744684,2015-03-31
2744684,2015-04-02
2744684,2015-04-07
2744684,2015-04-08
2744684,2015-04-09
2744684,2015-04-11
2744684,2015-04-13
2744684,2015-04-16
2744684,2015-04-20
2744684,2015-04-25
2744684,2015-05-10
2744684,2015-05-15
2744684,2015-05-16
2744684,2015-05-18
2744684,2015-05-22
2744684,2015-05-24
2744684,2015-06-03
2744684,2015-06-04
2744684,2015-06-05
2744684,2015-06-06
2744684,2015-06-09
2744684,2015-06-13
2744684,2015-06-17
2744684,2015-06-18
2744684,2015-06-20
2744684,2015-06-21
2744684,2015-06-22
2744684,2015-06-23
2744684,2015-06-24
2744684,2015-06-26
2744684,2015-06-27
2744684,2015-06-28
2744684,2015-06-29
2744684,2015-06-30
2744684,2015-07-02
2744684,2015-07-12
2744684,2015-07-22
2744684,2015-07-26
2744684,2015-07-30
2744684,2015-08-01
2744684,2015-08-02
2744684,2015-08-07
2744684,2015-08-08
2744684,2015-08-13
2744684,2015-08-15
2744684,2015-08-23
2744684,2015-08-24
2744684,2015-08-28
2744684,2015-08-30
2744684,2015-08-31
2744684,2015-09-01
2744684,2015-09-06
2744684,2015-09-08
2744684,2015-09-10
2744684,2015-09-12
2744684,2015-09-13
2744684,2015-09-23
2744684,2015-09-24
2744684,2015-09-25
2744684,2015-09-28
2744684,2015-10-03
2744684,2015-10-05
2744684,2015-10-06
2744684,2015-10-07
2744684,2015-10-10
2744684,2015-10-13
2744684,2015-10-14
2744684,2015-10-16
2744684,2015-10-21
2744684,2015-10-24
2744684,2015-10-25
2744684,2015-11-01
2744684,2015-11-04
2744684,2015-11-07
2744684,2015-11-09
2744684,2015-11-20
2744684,2015-11-29
2744684,2015-12-06
2744684,2015-12-10
2744684,2015-12-13
2744684,2015-12-18
2744684,2015-12-20
2744684,2016-01-06
2744684,2016-01-07
2744684,2016-01-11
2744684,2016-01-20
2744684,2016-01-27
2744684,2016-02-04
2744684,2016-02-15
2744684,2016-02-17
2744684,2016-02-19
2744684,2016-02-21
2744684,2016-03-01
2744684,2016-03-05
2744684,2016-03-10
2744684,2016-03-15
2744684,2016-03-17
2744684,2016-03-22
2744684,2016-03-24
2744684,2016-03-29
2744684,2016-04-04
2744684,2016-04-06
2744684,2016-04-09
2744684,2016-04-16
2744684,2016-04-20
2744684,2016-04-30
2744684,2016-05-01
2744684,2016-05-14
2744684,2016-05-23
2744684,2016-05-24
2744684,2016-05-26
2744684,2016-05-28
2744684,2016-05-29
2744684,2016-05-31
2744684,2016-06-03
2744684,2016-06-04
2744684,2016-06-06
2744684,2016-06-07
2744684,2016-06-14
2744684,2016-06-20
2744684,2016-06-22
2744684,2016-06-24
2744684,2016-06-28
2744684,2016-07-02
2744684,2016-07-06
2744684,2016-07-11
2744684,2016-07-14
2744684,2016-07-16
2744684,2016-07-19
2744684,2016-07-22
2744684,2016-07-25
2744684,2016-07-26
2744684,2016-07-27
2744684,2016-08-03
2744684,2016-08-04
2744684,2016-08-05
2744684,2016-08-12
2744684,2016-08-13
2744684,2016-08-16
2744684,2016-08-20
2744684,2016-08-21
2744684,2016-08-27
2744684,2016-08-29
2744684,2016-08-30
2744684,2016-09-01
2744684,2016-09-08
2744684,2016-09-08
2744684,2016-09-09
2744684,2016-09-12
2744684,2016-09-15
2744684,2016-09-15
2744684,2016-09-16
2744684,2016-09-18
2744684,2016-09-19
2744684,2016-09-22
2744684,2016-09-24
2744684,2016-09-28
2744684,2016-09-29
2744684,2016-10-03
2744684,2016-10-06
2744684,2016-10-06
2744684,2016-10-10
2744684,2016-10-15
2744684,2016-10-24
2744684,2016-10-30
2744684,2016-10-31
2744684,2016-11-06
2744684,2016-11-09
2744684,2016-11-13
2744684,2016-11-19
2744684,2016-12-24
2744684,2016-12-30
2744684,2017-01-01
2744684,2017-01-04
2744684,2017-01-05
2744684,2017-01-08
2744684,2017-02-19
2744684,2017-02-20
2744684,2017-02-22
2744684,2017-02-24
2744684,2017-02-27
2744684,2017-03-01
2744684,2017-03-05
2744684,2017-03-18
2744684,2017-03-20
2744684,2017-03-24
2744684,2017-04-07
2744684,2017-04-09
2744684,2017-04-18
2744684,2017-04-21
2744684,2017-04-22
2744684,2017-04-24
5548462,2015-03-29
5548462,2015-03-30
5548462,2015-04-03
5548462,2015-04-06
5548462,2015-04-07
5548462,2015-04-12
5548462,2015-04-18
5548462,2015-04-23
5548462,2015-05-05
5548462,2015-05-09
5548462,2015-05-12
5548462,2015-05-17
5548462,2015-05-20
5548462,2015-05-27
5548462,2015-05-28
5548462,2015-05-31
5548462,2015-06-04
5548462,2015-06-08
5548462,2015-06-13
5548462,2015-06-17
5548462,2015-06-19
5548462,2015-06-21
5548462,2015-06-23
5548462,2015-06-26
5548462,2015-06-28
5548462,2015-07-01
5548462,2015-07-03
5548462,2015-07-05
5548462,2015-07-06
5548462,2015-07-08
5548462,2015-07-13
5548462,2015-07-16
5548462,2015-07-19
5548462,2015-07-29
5548462,2015-08-01
5548462,2015-08-18
5548462,2015-08-25
5548462,2015-08-27
5548462,2015-08-31
5548462,2015-09-05
5548462,2015-09-08
5548462,2015-09-17
5548462,2015-09-21
5548462,2015-09-22
5548462,2015-09-24
5548462,2015-09-27
5548462,2015-10-04
5548462,2015-10-07
5548462,2015-10-10
5548462,2015-10-13
5548462,2015-10-15
5548462,2015-10-22
5548462,2015-10-24
5548462,2015-11-23
5548462,2015-12-01
5548462,2015-12-08
5548462,2015-12-18
5548462,2015-12-23
5548462,2015-12-30
5548462,2015-12-31
5548462,2016-01-17
5548462,2016-01-20
5548462,2016-02-10
5548462,2016-03-13
5548462,2016-03-17
5548462,2016-05-19
5548462,2016-05-22
5548462,2016-05-23
5548462,2016-05-24
5548462,2016-05-27
5548462,2016-06-05
5548462,2016-06-11
5548462,2016-06-16
5548462,2016-06-19
5548462,2016-06-21
5548462,2016-06-22
5548462,2016-06-30
5548462,2016-07-04
5548462,2016-07-13
5548462,2016-07-19
5548462,2016-07-20
5548462,2016-07-23
5548462,2016-07-28
5548462,2016-08-03
5548462,2016-08-13
5548462,2016-08-17
5548462,2016-08-27
5548462,2016-09-07
5548462,2016-09-15
5548462,2016-09-21
5548462,2016-09-26
5548462,2016-10-07
5548462,2016-10-12
5548462,2016-10-16
5548462,2016-10-20
5548462,2016-10-22
5548462,2016-10-24
5548462,2016-10-25
5548462,2016-10-25
5548462,2016-10-29
5548462,2016-11-12
5548462,2016-12-25
5548462,2017-01-01
5548462,2017-01-11
5548462,2017-02-18
5548462,2017-03-27
5548462,2017-04-29
5548462,2017-05-04
10196389,2016-04-05
10196389,2016-05-04
10196389,2016-05-12
10196389,2016-05-26
10196389,2016-06-06
10196389,2016-06-25
10196389,2016-10-03
10196389,2016-10-16
10196389,2016-10-27
10196389,2016-11-01
10196389,2016-12-28
10196389,2017-01-02
10196389,2017-02-15
10196389,2017-02-25
10196389,2017-03-25
10196389,2017-04-09
10196389,2017-04-12
10196389,2017-04-21
10196389,2017-04-24
7992019,2015-10-14
7992019,2015-10-17
7992019,2015-11-17
7992019,2015-11-23
7992019,2015-12-09
7992019,2015-12-15
7992019,2015-12-30
7992019,2016-02-14
7992019,2016-02-21
7992019,2016-03-05
7992019,2016-03-15
7992019,2016-03-22
7992019,2016-03-26
7992019,2016-03-31
7992019,2016-04-10
7992019,2016-04-22
7992019,2016-05-14
7992019,2016-05-22
7992019,2016-06-02
7992019,2016-06-06
7992019,2016-06-08
7992019,2016-06-11
7992019,2016-06-16
7992019,2016-06-24
7992019,2016-07-02
7992019,2016-07-05
7992019,2016-07-08
7992019,2016-07-13
7992019,2016-07-23
7992019,2016-08-11
7992019,2016-08-16
7992019,2016-08-29
7992019,2016-09-09
7992019,2016-09-11
7992019,2016-09-21
7992019,2016-09-27
7992019,2016-11-01
7992019,2016-11-04
7992019,2016-11-07
7992019,2016-11-16
7992019,2016-11-24
7992019,2016-12-06
7992019,2016-12-11
7992019,2016-12-17
7992019,2016-12-19
7992019,2016-12-22
7992019,2017-01-04
7992019,2017-02-12
7992019,2017-02-17
7992019,2017-02-24
7992019,2017-02-27
7992019,2017-03-06
7992019,2017-03-09
7992019,2017-03-13
7992019,2017-03-20
7992019,2017-03-26
7992019,2017-04-22
7992019,2017-05-01
7992019,2017-05-05
7992019,2017-05-08
10067831,2016-06-28
5737700,2015-05-29
5737700,2015-06-05
5737700,2015-06-11
5737700,2015-06-18
5737700,2015-07-12
5737700,2015-07-23
5737700,2015-07-26
5737700,2015-07-30
5737700,2015-08-04
5737700,2015-09-03
5737700,2015-09-05
5737700,2015-09-10
5737700,2015-09-15
5737700,2015-09-18
5737700,2015-09-21
5737700,2015-09-24
5737700,2015-10-04
5737700,2015-10-09
5737700,2015-10-18
5737700,2015-10-19
5737700,2015-11-07
5737700,2015-11-15
5737700,2015-11-18
5737700,2015-12-13
5737700,2015-12-22
5737700,2015-12-26
5737700,2015-12-30
5737700,2016-01-09
5737700,2016-01-25
5737700,2016-02-02
5737700,2016-02-13
5737700,2016-02-21
5737700,2016-02-28
5737700,2016-03-06
5737700,2016-03-18
5737700,2016-03-23
5737700,2016-03-25
5737700,2016-04-06
5737700,2016-04-09
5737700,2016-04-14
5737700,2016-04-17
5737700,2016-04-23
5737700,2016-04-29
5737700,2016-04-30
5737700,2016-05-04
5737700,2016-05-13
5737700,2016-05-17
5737700,2016-05-31
5737700,2016-06-02
5737700,2016-06-06
5737700,2016-06-11
5737700,2016-06-17
5737700,2016-06-29
5737700,2016-07-07
5737700,2016-07-09
5737700,2016-07-13
5737700,2016-07-28
5737700,2016-08-02
5737700,2016-08-07
5737700,2016-08-10
5737700,2016-08-18
5737700,2016-08-22
5737700,2016-09-10
5737700,2016-09-14
5737700,2016-09-20
5737700,2016-10-01
5737700,2016-10-05
5737700,2016-10-10
5737700,2016-10-12
5737700,2016-10-15
5737700,2016-10-18
5737700,2016-10-20
5737700,2016-10-27
5737700,2016-11-02
5737700,2016-11-08
5737700,2016-11-12
5737700,2016-12-01
5737700,2016-12-03
5737700,2016-12-07
5737700,2016-12-17
5737700,2016-12-23
5737700,2016-12-26
5737700,2016-12-30
5737700,2017-01-08
5737700,2017-01-21
5737700,2017-01-26
5737700,2017-01-29
5737700,2017-02-07
5737700,2017-02-12
5737700,2017-02-14
5737700,2017-02-20
5737700,2017-02-25
5737700,2017-02-27
5737700,2017-03-03
5737700,2017-03-17
5737700,2017-03-23
5737700,2017-03-27
5737700,2017-04-01
5737700,2017-04-01
5737700,2017-04-04
5737700,2017-04-05
5737700,2017-04-10
5737700,2017-04-16
5737700,2017-04-21
5737700,2017-04-29
12106527,2016-05-27
12106527,2016-05-31
12106527,2016-06-06
12106527,2016-07-31
6571420,2015-06-05
6571420,2015-06-20
6571420,2015-06-21
6571420,2015-06-25
6571420,2015-07-01
6571420,2015-07-13
6571420,2015-07-21
6571420,2015-08-03
6571420,2015-08-05
6571420,2015-08-12
6571420,2015-08-15
6571420,2015-08-16
6571420,2015-08-22
6571420,2015-08-26
6571420,2015-09-10
6571420,2015-09-15
6571420,2015-09-30
6571420,2015-10-03
6571420,2015-10-07
6571420,2015-10-08
6571420,2015-10-12
6571420,2015-10-30
6571420,2015-11-23
6571420,2016-01-05
6571420,2016-02-03
6571420,2016-02-11
6571420,2016-03-28
6571420,2016-04-04
6571420,2016-04-06
6571420,2016-04-17
6571420,2016-04-27
6571420,2016-05-28
6571420,2016-06-06
6571420,2016-06-08
6571420,2016-06-13
6571420,2016-06-20
6571420,2016-06-29
6571420,2016-07-02
6571420,2016-07-03
6571420,2016-07-09
6571420,2016-07-19
6571420,2016-07-23
6571420,2016-07-31
6571420,2016-08-01
6571420,2016-08-07
6571420,2016-08-09
6571420,2016-08-19
6571420,2016-08-23
6571420,2016-08-28
6571420,2016-09-04
6571420,2016-09-07
6571420,2016-09-09
6571420,2016-09-12
6571420,2016-09-16
6571420,2016-09-19
6571420,2016-09-26
6571420,2016-09-27
6571420,2016-09-29
6571420,2016-10-11
6571420,2016-10-13
6571420,2016-10-18
6571420,2016-10-26
6571420,2016-10-31
6571420,2016-11-07
6571420,2016-12-25
6571420,2017-02-19
6571420,2017-04-15
6571420,2017-04-16
13285492,2016-06-12
13285492,2016-06-20
13285492,2016-07-04
13285492,2016-07-10
13285492,2016-07-12
13285492,2016-07-18
13285492,2016-08-13
13285492,2016-08-16
13285492,2016-08-20
13285492,2016-08-22
13285492,2016-08-24
13285492,2016-08-28
13285492,2016-08-28
13285492,2016-09-05
13285492,2016-09-10
13285492,2016-09-12
13285492,2016-09-14
13285492,2016-09-16
13285492,2016-09-22
13285492,2016-09-23
13285492,2016-09-25
13285492,2016-09-27
13285492,2016-09-29
13285492,2016-10-01
13285492,2016-10-04
13285492,2016-10-06
13285492,2016-10-12
13285492,2016-10-18
13285492,2016-10-21
13285492,2016-10-28
13285492,2016-11-05
13285492,2016-11-12
13285492,2016-11-20
13285492,2016-11-27
13285492,2016-12-31
13285492,2017-01-01
13285492,2017-01-07
13285492,2017-02-21
13285492,2017-02-26
13285492,2017-04-08
13285492,2017-04-12
13285492,2017-04-29
13285492,2017-05-02
13285492,2017-05-07
17971944,2017-04-10
17971944,2017-04-12
17971944,2017-04-15
17971944,2017-04-17
17971944,2017-04-19
17971944,2017-04-22
17971944,2017-04-24
17971944,2017-04-29
17971944,2017-05-01
17971944,2017-05-07
5191614,2015-04-06
5191614,2015-04-19
5191614,2015-04-27
5191614,2015-05-04
5191614,2015-05-07
5191614,2015-05-10
5191614,2015-05-12
5191614,2015-05-19
5191614,2015-05-22
5191614,2015-05-26
5191614,2015-05-30
5191614,2015-06-01
5191614,2015-06-06
5191614,2015-06-09
5191614,2015-06-12
5191614,2015-06-18
5191614,2015-06-21
5191614,2015-06-26
5191614,2015-06-30
5191614,2015-07-16
5191614,2015-07-21
5191614,2015-07-24
5191614,2015-07-28
5191614,2015-08-01
5191614,2015-08-05
5191614,2015-08-23
5191614,2015-08-26
5191614,2015-08-31
5191614,2015-09-02
5191614,2015-09-05
5191614,2015-09-08
5191614,2015-09-13
5191614,2015-09-17
5191614,2015-09-21
5191614,2015-09-24
5191614,2015-10-02
5191614,2015-10-05
5191614,2015-10-10
5191614,2015-10-13
5191614,2015-10-24
5191614,2015-10-27
5191614,2015-11-04
5191614,2015-11-08
5191614,2015-11-12
5191614,2015-11-17
5191614,2015-11-23
5191614,2015-12-22
5191614,2015-12-27
5191614,2016-01-03
5191614,2016-01-07
5191614,2016-02-02
5191614,2016-02-11
5191614,2016-02-17
5191614,2016-02-22
5191614,2016-02-27
5191614,2016-03-02
5191614,2016-03-08
5191614,2016-03-15
5191614,2016-03-27
5191614,2016-03-31
5191614,2016-04-04
5191614,2016-04-09
5191614,2016-04-16
5191614,2016-04-19
5191614,2016-04-22
5191614,2016-04-28
5191614,2016-05-02
5191614,2016-05-05
5191614,2016-05-08
5191614,2016-05-13
5191614,2016-05-21
5191614,2016-05-24
5191614,2016-05-29
5191614,2016-06-04
5191614,2016-06-08
5191614,2016-06-17
5191614,2016-06-23
5191614,2016-06-28
5191614,2016-07-02
5191614,2016-07-19
5191614,2016-07-22
5191614,2016-07-25
5191614,2016-07-28
5191614,2016-08-02
5191614,2016-08-22
5191614,2016-08-27
5191614,2016-08-31
5191614,2016-09-04
5191614,2016-09-08
5191614,2016-09-12
5191614,2016-09-18
5191614,2016-09-24
5191614,2016-10-01
5191614,2016-10-06
5191614,2016-10-11
5191614,2016-10-17
5191614,2016-10-19
5191614,2016-10-26
5191614,2016-10-31
5191614,2016-11-03
5191614,2016-11-16
5191614,2016-11-26
5191614,2016-12-20
5191614,2016-12-30
5191614,2017-01-02
5191614,2017-02-23
5191614,2017-02-27
5191614,2017-03-05
5191614,2017-04-01
5191614,2017-04-06
5191614,2017-04-11
5191614,2017-04-16
5191614,2017-04-22
5191614,2017-04-25
5191614,2017-04-30
5191614,2017-05-03
15443516,2016-10-14
15443516,2016-10-18
15443516,2016-10-21
15443516,2016-11-03
15443516,2017-01-12
15443516,2017-01-15
15443516,2017-01-18
15443516,2017-01-23
15443516,2017-02-09
15443516,2017-02-12
15443516,2017-03-06
15443516,2017-03-07
15443516,2017-03-10
15443516,2017-03-12
15443516,2017-03-17
15443516,2017-03-19
15443516,2017-03-24
15443516,2017-03-27
15443516,2017-03-29
15443516,2017-04-02
15443516,2017-04-04
15443516,2017-04-07
15443516,2017-04-08
15443516,2017-04-10
15443516,2017-04-14
15443516,2017-04-17
15443516,2017-04-23
15443516,2017-04-25
15443516,2017-05-01
15443516,2017-05-04
15443516,2017-05-05
15443516,2017-05-08
15030658,2017-04-18
15030658,2017-04-22
8259693,2015-10-12
8259693,2015-10-28
8259693,2015-11-07
8259693,2016-03-18
8259693,2016-03-23
8259693,2016-03-26
8259693,2016-04-01
8259693,2016-04-05
8259693,2016-04-11
8259693,2016-04-22
8259693,2016-05-04
8259693,2016-05-04
8259693,2016-05-07
8259693,2016-05-10
8259693,2016-05-14
8259693,2016-05-17
8259693,2016-05-19
8259693,2016-05-21
8259693,2016-05-23
8259693,2016-05-27
8259693,2016-05-31
8259693,2016-06-06
8259693,2016-06-09
8259693,2016-06-10
8259693,2016-06-12
8259693,2016-06-26
8259693,2016-07-22
8259693,2016-07-30
8259693,2016-08-01
8259693,2016-08-12
8259693,2016-08-14
8259693,2016-08-28
8259693,2016-09-03
8259693,2016-09-05
8259693,2016-09-08
8259693,2016-09-11
8259693,2016-09-19
8259693,2016-09-22
8259693,2016-09-26
8259693,2016-10-02
8259693,2016-10-04
8259693,2016-10-23
8259693,2016-11-01
8259693,2017-02-20
8259693,2017-02-27
8259693,2017-03-23
8259693,2017-04-02
8259693,2017-04-05
8259693,2017-04-09
8259693,2017-04-11
8259693,2017-04-19
8259693,2017-04-26
8259693,2017-05-07
12759470,2016-05-08
12759470,2016-05-30
12759470,2016-06-07
12759470,2016-06-13
12759470,2016-07-13
12759470,2016-07-27
12759470,2016-08-01
12759470,2016-08-05
12759470,2016-08-09
12759470,2016-08-21
12759470,2016-08-23
12759470,2016-09-09
12759470,2016-09-12
12759470,2016-09-22
12759470,2016-09-27
12759470,2016-10-01
12759470,2016-10-04
12759470,2016-10-12
12759470,2016-10-18
12759470,2016-10-26
12759470,2016-10-30
12759470,2016-11-04
12759470,2016-11-14
12759470,2016-12-07
12759470,2017-02-27
12759470,2017-04-07
12759470,2017-04-13
12759470,2017-04-17
12759470,2017-04-22
12759470,2017-04-26
12759470,2017-04-30
18003687,2017-04-18
18003687,2017-05-01
13552961,2016-07-27
13552961,2016-07-31
13552961,2016-08-04
13552961,2016-08-10
13552961,2016-08-14
13552961,2016-08-15
13552961,2016-08-16
13552961,2016-08-20
13552961,2016-09-19
13552961,2016-09-21
13552961,2016-09-29
13552961,2016-10-12
13552961,2016-11-20
13552961,2017-05-01
4572534,2016-01-03
4572534,2016-03-29
4572534,2016-04-04
4572534,2016-04-16
4572534,2016-04-29
4572534,2016-05-04
4572534,2016-06-04
4572534,2016-06-13
4572534,2016-07-22
4572534,2017-02-11
80585,2011-03-24
80585,2011-05-12
80585,2011-05-22
80585,2011-09-11
80585,2012-07-12
80585,2012-09-14
80585,2012-11-02
80585,2013-04-24
80585,2013-05-07
80585,2013-05-18
80585,2013-07-10
80585,2013-07-16
80585,2013-08-03
80585,2013-09-10
80585,2013-10-08
80585,2013-11-27
80585,2014-02-20
80585,2014-04-22
80585,2014-05-11
80585,2014-05-31
80585,2014-06-22
80585,2014-07-21
80585,2014-11-24
80585,2015-04-24
80585,2015-05-16
80585,2015-06-18
80585,2015-08-13
80585,2015-10-12
80585,2016-03-08
80585,2016-03-15
80585,2017-02-12
17800030,2017-04-08
17800030,2017-04-10
17800030,2017-04-13
17800030,2017-04-17
1261110,2015-05-20
1261110,2015-07-27
1261110,2016-03-27
1261110,2016-10-29
17820522,2017-04-15
17820522,2017-04-17
17820522,2017-04-24
17568367,2017-03-26
17568367,2017-04-01
17568367,2017-04-10
17568367,2017-04-25
17568367,2017-04-28
9643700,2015-12-25
9643700,2016-01-05
9643700,2016-01-05
9643700,2016-02-08
9643700,2016-02-15
9643700,2016-03-18
9643700,2016-03-25
9643700,2016-03-27
9643700,2016-03-30
9643700,2016-04-18
9643700,2016-05-01
9643700,2016-05-07
9643700,2016-05-15
9643700,2016-05-21
9643700,2016-05-22
9643700,2016-05-28
9643700,2016-05-28
9643700,2016-06-05
9643700,2016-06-06
9643700,2016-06-11
9643700,2016-06-18
9643700,2016-06-29
9643700,2016-07-03
9643700,2016-07-11
9643700,2016-07-21
9643700,2016-07-29
9643700,2016-07-29
9643700,2016-07-31
9643700,2016-07-31
9643700,2016-08-02
9643700,2016-08-13
9643700,2016-09-11
9643700,2016-09-12
9643700,2016-09-18
9643700,2016-09-19
9643700,2016-09-20
9643700,2016-10-02
9643700,2016-10-04
9643700,2016-10-09
9643700,2016-10-12
9643700,2016-10-21
9643700,2016-10-29
9643700,2016-10-30
9643700,2017-02-19
9643700,2017-03-24
9643700,2017-03-26
9643700,2017-04-09
9643700,2017-04-10
9643700,2017-04-17
9643700,2017-04-22
9643700,2017-04-26
9643700,2017-05-01
13811283,2016-08-20
13811283,2016-08-27
13811283,2016-09-03
